
	2.08329162627e-06	0.0	0.0	2.91908562371e-09	6.58363486851e-06

	1.25519256622e-06	0.0	0.0	0.0	0.0

	5.86250256529e-07	0.0	0.0	0.0	6.78521380342e-06

	0.0	0.0	0.0	0.0	2.07723132835e-06

	0.0	0.0	0.0	0.0	1.03861566417e-06

	8.25859647473e-05	0.000107659311026	1.30984554378e-05	2.91754361003e-05	0.000143605461074

	0.00253555727268	0.00290935141215	0.00401286316011	1.75425221075e-58	0.000131664970566

	0.0	0.0	0.0	0.0	1.03861566417e-06

	0.00056797756498	0.00028875354495	0.000449139851365	0.000193031249819	0.000282489486478

	1.11979541813e-05	7.76069944446e-143	0.0	4.65948950334e-06	2.26782352466e-05

	2.39432429213e-06	8.84262112319e-06	2.017285513e-05	4.33357417745e-270	2.84036449659e-05

	1.06386219327e-05	2.34950173272e-06	1.31070366428e-34	7.84931183469e-06	7.6143030359e-06

	5.85778472192e-175	0.0	0.0	4.15351585029e-06	0.0

	8.41389001924e-06	3.57737824106e-05	1.54354281055e-05	4.15100598562e-06	1.92809786504e-05

	1.60767584661e-05	0.0	0.0	3.01395971148e-06	2.05028111956e-05

	0.0	0.0	0.0	4.15351585029e-06	0.0

	0.0	0.0	0.0	2.07675792515e-06	0.0

	1.23797524229e-05	3.57419386573e-05	1.1134780928e-06	4.0305716081e-06	5.10719088046e-05

	0.00706199718268	0.0	9.53496105993e-05	0.000394208994993	0.00214100872895

	5.58522464322e-06	0.0	0.0	1.51175589567e-06	2.88967432763e-05

	1.25519256622e-06	0.0	0.0	0.0	0.0

	2.34877747501e-06	8.57516721652e-07	0.0	0.0	3.75236433669e-06

	0.0	8.50498120121e-05	3.0791161469e-05	0.0	7.73389317014e-06

	3.00387699866e-06	7.49070320364e-06	8.37503557358e-241	1.4907014018e-275	0.000162128195268

	0.0	0.0	0.0	0.0	1.03861566417e-06

	0.000161948770444	3.10841865935e-06	6.32559339915e-05	1.19198476673e-05	0.000219992720206

	2.53407304138e-06	0.0	0.0	1.03743853008e-217	2.057630644e-06

