
	5.34807457692e-07	4.32307236579e-06

	6.00476120469e-07	2.42452581503e-259

	1.14098144573e-191	4.25657194855e-06

	0.0	1.21616341387e-06

	0.0	6.08081706936e-07

	4.1368033619e-05	0.000133843615208

	0.00238618183202	0.00109344257648

	0.0	6.08081706936e-07

	0.000443656498434	0.000281030310951

	5.4823905956e-06	1.45148661764e-05

	6.42105335041e-06	2.02532131643e-05

	6.72722893341e-06	5.95728032435e-06

	1.20095224094e-06	0.0

	8.84577158973e-06	2.5094764105e-05

	7.52028208188e-06	1.30592446131e-05

	1.20095224094e-06	0.0

	6.00476120469e-07	0.0

	3.72983717873e-06	4.6693702653e-05

	0.00331246201704	0.00146280586453

	1.54027621756e-06	1.85069110858e-05

	6.00476120469e-07	0.0

	6.496134981e-07	2.99064878663e-06

	8.78528730396e-06	3.54934034982e-05

	0.0	9.91173182305e-05

	0.0	6.08081706936e-07

	8.37093761913e-05	0.000145085252216

	1.1298758317e-06	1.28814007169e-06

	7.42932703042e-06	4.63820779744e-06

	0.0	1.21616341387e-06

	0.0	6.08081706936e-07

	6.71093442581e-05	0.000547419341132

	0.000224182659724	0.000354303970994

	1.38109507708e-05	0.0

	1.32801972406e-05	0.000476057370839

	5.02188527156e-07	3.13994103143e-06

	5.55441258895e-07	1.2617686837e-06

	1.20095224094e-06	0.0

	2.40190448187e-06	0.0

	0.0	6.08081706936e-07

	0.000142402741289	9.47697068683e-05

	2.59383119386e-06	5.0884505741e-05

	0.0	1.21616341387e-06

	1.35272248512e-05	7.26490426966e-05

	5.32703005444e-07	6.76713231261e-07

	0.000205083948058	0.000352969807504

	0.0	6.08081706936e-07

	1.43996822397e-71	4.62142097271e-05

	0.0	1.21616341387e-06

	1.26268170694e-05	1.19913185196e-06

	0.000111973486411	3.19397935867e-05

	2.28303521278e-05	1.09330558963e-05

	2.49506705539e-06	7.40916256823e-05

	1.26468540111e-06	2.36778642804e-06

	2.75908649886e-05	1.88819625747e-05

	4.7229840682e-06	7.37882910098e-06

	4.61889575676e-06	7.31570601364e-05

	0.0	6.08081706936e-07

	0.000224245102767	0.000508693490613

	1.73347422628e-06	2.86486550632e-05

	4.94979867564e-291	1.39858792595e-05

	5.27823812512e-07	1.28973593063e-06

	0.000123336258048	9.76594786991e-05

	0.00189118229089	0.000502596999798

	0.000260616337548	4.24674780817e-06

	1.03002559417e-06	7.8117329807e-07

	6.00476120469e-07	0.0

	2.66057898108e-106	1.09454707248e-05

	0.000168159392604	5.65251895593e-05

	1.34574354282e-06	5.27564832855e-05

	1.16736366665e-06	1.34118115573e-05

	9.11358746546e-06	5.46195597329e-05

	2.40190448187e-06	0.0

	0.000626897069769	1.27129602843e-289

	1.09187585528e-05	7.79347816785e-06

	2.61466534538e-05	5.14242371338e-06

	7.26143807093e-05	0.000107674239541

	0.00116644342047	0.000405875747888

	6.16238354519e-07	3.63252836426e-06

	2.31538452534e-05	0.000433222251751

	5.3438612572e-05	8.51695369795e-06

	3.5737461836e-06	3.06988778585e-06

	2.99367107129e-160	2.31071048636e-05

	4.70171660307e-06	1.16569378868e-05

	0.0	1.82424512081e-06

	0.000956906864469	3.12674313321e-05

	0.00159550697995	0.00388012691304

	5.39838365898e-06	8.51912006936e-06

	5.57452381928e-05	4.81387503049e-05

	0.00237610526364	0.000420771017041

	6.00476120469e-07	0.0

	2.78901047249e-05	2.70920765869e-05

	1.80142836141e-06	0.0

	0.00110979909166	0.00124887909497

	3.43787064688e-06	2.57065074688e-05

	1.47072246598e-05	1.97671520075e-05

	0.00482508056301	0.000810314751312

	0.0	6.08081706936e-07

	0.0016252264485	1.79001027669e-05

	0.000163329504767	5.59298318758e-112

	1.35617953001e-05	0.000431382241473

	3.97969058534e-07	2.02931712232e-06

	6.10257282509e-05	6.30647553111e-06

	4.039083396e-06	0.000154011001673

	0.000113130648274	0.000210760160449

	0.000436667974731	0.00017926072524

	0.000106215805581	0.000655581415026

	1.85797272791e-06	1.76698456751e-06

	6.00476120469e-07	0.0

	0.0	6.08081706936e-07

	1.20095224094e-06	0.0

	0.0	6.08081706936e-07

	1.20095224094e-06	0.0

	1.86721419227e-06	0.000121549722318

	0.0	5.53354353312e-05

	0.0	6.08081706936e-07

	3.53686399855e-05	4.3167760743e-06

	6.00476120469e-07	1.2149039532e-304

	1.0325060208e-05	2.60290657534e-05

	1.0208094048e-05	1.07214415569e-118

	1.56061469022e-05	0.000400124074331

	9.29634572657e-07	1.06121431759e-05

	3.8859631065e-05	5.79412488099e-05

