
	0.0	0.0	1.79380357498e-06	6.42316231307e-06

	0.0	0.0	1.08817743049e-06	0.0

	0.0	0.0	1.82202840047e-56	7.07892087146e-06

	0.0	0.0	0.0	2.02254882042e-06

	0.0	0.0	0.0	1.01127441021e-06

	1.23777485831e-05	0.00010189177115	7.54024373495e-05	0.000145064062237

	0.00190183997666	0.00334806675331	0.00220726435129	0.000126828230402

	0.0	0.0	0.0	1.01127441021e-06

	0.000329449058976	0.000305758443503	0.000526262681289	0.000274126446647

	0.0	4.36221188737e-204	1.20874249103e-05	2.21388658431e-05

	1.30366284736e-05	9.47422425713e-06	2.929778936e-10	2.83825791577e-05

	1.61004532811e-06	2.08521674041e-06	1.18153404036e-05	7.6574049365e-06

	0.0	0.0	2.17635486098e-06	0.0

	9.33870221637e-06	3.58590719563e-05	6.75206317441e-06	1.94665302705e-05

	4.83182355117e-291	0.0	1.52166349107e-05	2.02420758984e-05

	1.87042691024e-06	0.0	6.62111176264e-07	0.0

	1.34414055654e-06	0.0	0.0	0.0

	5.62128873367e-20	3.31942391886e-05	1.10295296432e-05	5.15952348649e-05

	7.602901795e-05	1.1053934463e-299	0.00628502782084	0.00211325874724

	0.0	0.0	5.68488045369e-06	2.80889335323e-05

	0.0	0.0	1.08817743049e-06	0.0

	0.0	1.61941714104e-07	1.97356731612e-06	4.1257830732e-06

	1.1549886535e-05	8.6501724651e-05	0.0	7.56722468572e-06

	0.0	6.80957095247e-06	5.65117243016e-108	0.00016030601732

	0.0	0.0	0.0	1.01127441021e-06

	4.46338219483e-05	1.53915730184e-06	0.000139186207096	0.000218307110987

	0.0	0.0	2.22187982988e-06	1.98024116471e-06

	8.59873186414e-06	1.28065910968e-05	5.63147328734e-06	0.0

	0.0	0.0	0.0	2.02254882042e-06

	0.0	1.51959028756e-06	0.0	0.0

	2.48838485227e-05	2.82901215735e-05	0.000176695274523	0.000821653341993

	1.71972753831e-05	0.000570019169239	0.000379531167191	0.000221787757353

	1.06099408887e-154	0.0	2.50280809012e-05	0.0

	5.66185869839e-06	6.01724223017e-06	5.22809548574e-05	0.00075722554739

	3.28843130599e-244	6.01079077396e-06	9.09712130694e-07	1.2220948284e-06

	5.79390761509e-07	3.90375262845e-06	0.0	0.0

	2.68828111307e-06	0.0	0.0	0.0

	0.0	0.0	4.35270972195e-06	0.0

	0.0	0.0	0.0	1.01127441021e-06

	8.56591561694e-05	0.000123839114568	0.000186733903968	7.70334878129e-05

	1.81971820426e-06	2.35519613072e-56	6.99110451517e-06	8.11260358283e-05

	0.0	0.0	0.0	2.02254882042e-06

	0.0	8.32715331182e-05	3.82902069607e-05	5.26002847907e-05

	0.0	0.0	1.09589564188e-06	1.00410165561e-06

	0.000126158331136	0.000634426857662	0.000253122729136	0.000180038953441

	0.0	0.0	0.0	1.01127441021e-06

	0.0	1.53788543052e-06	4.18225753523e-06	7.19467139552e-05

	0.0	0.0	0.0	2.02254882042e-06

	4.67301664011e-261	0.0	2.30111982089e-05	1.87434677291e-06

	0.000150882111793	2.63579470517e-05	8.00842005458e-05	3.62117475602e-05

	1.19896494728e-05	1.45025325297e-05	3.10540617454e-05	9.10012282665e-06

	2.53911114152e-06	0.0001127447647	6.54277775153e-18	5.04795741707e-05

