
	0.0	0.0	2.4892947065e-06	6.79266769135e-06	0.0	1.18483795325e-06	2.39689887487e-06

	0.0	0.0	0.0	0.0	0.0	1.60092217552e-06	0.0

	0.0	0.0	0.0	7.69059779294e-06	0.0	1.07124001017e-06	0.0

	0.0	0.0	0.0	2.42955838319e-06	0.0	0.0	0.0

	0.0	0.0	0.0	1.21477919159e-06	0.0	0.0	0.0

	8.70248289907e-06	0.000117665472009	2.60596429968e-05	0.000150002606117	4.19148061697e-05	9.79921174993e-05	8.35803453968e-05

	0.00388334831846	0.00303763607676	0.000142213660917	0.000144415476511	0.000279650493129	0.00335798891954	0.00120088939971

	0.0	0.0	0.0	1.21477919159e-06	0.0	0.0	0.0

	0.000457779994924	0.000199767180765	0.000274979627368	0.000234663196046	0.000176644523965	0.000639816557854	0.000537125265463

	0.0	0.0	1.488005731e-05	1.59546364575e-05	0.0	8.42881902993e-06	2.95780217081e-05

	2.13885217604e-05	1.03373852162e-05	2.29682219136e-39	3.06746876675e-05	0.0	3.33850744523e-06	8.94015176636e-06

	2.42456215275e-06	0.0	1.52449490985e-05	6.04630687227e-06	4.7461331871e-255	7.97693018965e-06	1.39180490461e-05

	0.0	0.0	5.29286793775e-06	0.0	0.0	0.0	0.0

	1.5094351749e-05	2.7160838529e-05	6.13888576369e-07	1.71914011396e-05	8.85031346911e-06	1.13352273765e-05	4.32881684703e-05

	0.0	0.0	2.03356901954e-05	2.42535768812e-05	3.10654235512e-06	8.69364755881e-06	0.0

	0.0	0.0	2.67546905714e-06	0.0	3.33965031287e-06	0.0	0.0

	0.0	0.0	0.0	0.0	3.37669741423e-06	0.0	0.0

	2.5785117375e-06	2.24879427017e-05	7.4564823401e-06	4.78545455738e-05	1.88202477126e-110	1.38956608145e-05	6.87810666178e-05

	8.92966369007e-05	0.0	0.00220336181571	0.00241916589979	0.000390771265075	0.00785179230637	0.000128046945397

	0.0	0.0	1.08617689383e-05	3.16409545288e-05	0.0	1.97213515789e-06	5.32736614096e-06

	0.0	0.0	0.0	0.0	0.0	1.60092217552e-06	0.0

	0.0	1.26386709093e-37	0.0	3.61891839934e-06	0.0	3.15085723559e-06	3.46814402515e-06

