
	1.47394269476e-06	0.0	0.0	0.0	8.37160956918e-06	1.20396450388e-05	0.0	1.37187719092e-06

	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36287344288e-06

	0.0	0.0	0.0	0.0	0.0	1.30171227185e-05	0.0	1.3629982661e-06

	0.0	0.0	0.0	4.73696822294e-06	0.0	0.0	0.0	0.0

	0.0	0.0	0.0	2.36848411147e-06	0.0	0.0	0.0	0.0

	8.67378279001e-05	3.42491631372e-05	1.0867809513e-05	0.000188776021683	2.98656815088e-05	0.000119279842475	0.000109483404264	8.07726532247e-05

	0.0012843318656	0.000139144222777	0.00391855710085	0.000201541061068	9.65355992802e-05	0.000234476876792	0.00325366851647	0.00279173468963

	0.0	0.0	0.0	2.36848411147e-06	0.0	0.0	0.0	0.0

	0.000545297397064	0.000195752744285	0.000453573263377	0.000331638224438	0.000233117467641	0.000160670164099	0.000183041317471	0.000599355361645

	2.8656739036e-05	4.79580407888e-35	0.0	1.22625284808e-05	1.98587149433e-05	1.8154301372e-05	0.0	1.15282878867e-05

	1.01239480975e-05	0.0	2.13191010016e-05	3.97698798523e-05	0.0	2.16793952251e-05	8.17150163755e-06	2.02362618781e-06

	1.24585967284e-05	1.40724764595e-282	2.41117692113e-06	5.42567961524e-06	3.57799513726e-05	6.42753081222e-06	0.0	9.10260365616e-06

	0.0	0.0	0.0	0.0	1.67343988025e-05	0.0	0.0	0.0

	5.10148162213e-05	5.74711539095e-06	1.57764892281e-05	3.10494659485e-05	0.0	7.21318691429e-06	1.99630751859e-05	8.90709805049e-06

	0.0	3.61872499408e-06	0.0	1.8250198501e-06	0.0	4.31346664985e-05	0.0	1.61395083899e-05

	0.0	2.40386930698e-06	0.0	0.0	8.3672005036e-06	0.0	0.0	0.0

	0.0	2.40386962369e-06	0.0	0.0	0.0	0.0	0.0	0.0

	6.67894000356e-05	4.53710348286e-83	2.60043423184e-06	4.68130983495e-05	2.39839739662e-05	4.82851875539e-05	2.17017821398e-05	1.04766289288e-05

	0.000117895942683	0.000437082308213	8.81657372503e-05	0.00243564380304	0.00219971022003	0.00232397639873	0.0	0.00722887848174

	4.03513299069e-06	0.0	0.0	3.85985893688e-05	2.71970172078e-05	2.28263929786e-05	0.0	2.34063988368e-06

	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36287344288e-06

	3.46896196221e-06	0.0	0.0	2.96397366987e-06	0.0	4.07036930259e-06	5.98072904321e-20	2.49222381754e-06

	3.70515166128e-06	0.0	3.20167327661e-05	3.01096879027e-06	0.0	1.36791658676e-05	0.000118979638911	0.0

	5.11471658531e-16	0.0	0.0	0.000107483412738	0.0	0.000223892218509	3.40032139454e-05	1.04736611626e-292

	0.0	0.0	0.0	2.36848411147e-06	0.0	0.0	0.0	0.0

	6.66980874477e-05	1.77316976713e-05	6.1847031822e-05	0.00014355042801	9.19126414984e-06	0.000297904337873	3.3635561952e-125	0.000170074246153

	3.02082301947e-06	0.0	0.0	0.0	0.0	2.39893274736e-06	0.0	2.70574593942e-06

	7.71412372041e-06	3.73237145862e-06	1.38991622217e-05	0.0	1.76242323142e-305	0.0	1.152736461e-05	7.12301667937e-06

	0.0	0.0	0.0	0.0	0.0	4.33910714138e-06	0.0	0.0

	0.0	0.0	0.0	1.31307857376e-78	0.0	0.0	2.35773960908e-06	0.0

	0.000344879884509	6.26609880396e-05	2.38344807411e-05	0.000721299796021	6.50011023487e-05	0.000905256426996	1.01686074819e-05	0.000188045135254

	0.000303947749897	2.22485745452e-05	0.000110610084012	0.000276531062986	0.000206846767471	0.000206484181465	0.000594869468765	0.000434077710385

	0.0	3.85219040407e-06	0.0	0.0	0.00017903718632	0.0	0.0	0.0

	8.78795806431e-05	2.38148878695e-05	1.85523586368e-06	0.000747504621097	8.80388163071e-05	0.000881693989616	1.8851260984e-05	3.72501900589e-05

	4.59452378542e-127	0.0	0.0	0.0	8.36719921521e-06	2.16955357069e-06	9.43095848874e-06	0.0

	0.0	0.0	2.13803855056e-06	0.0	0.0	0.0	4.89330526084e-06	0.0

	0.0	4.80773924738e-06	0.0	0.0	0.0	0.0	0.0	0.0

	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.45149377152e-06

	0.0	0.0	0.0	0.0	0.0	2.16955357069e-06	0.0	0.0

	8.89620409535e-05	7.71978542161e-05	0.000102699780802	6.94500647776e-05	0.00021912889321	8.97296674159e-05	0.000128803632645	0.000188356980179

	1.50048606632e-05	6.15808052811e-06	0.0	4.48853088741e-05	0.0	0.00011586407389	9.05587942771e-06	6.44206780157e-06

	0.0	0.0	0.0	4.73696822294e-06	0.0	0.0	0.0	0.0

	5.64741628439e-85	0.0	0.0	9.94416385535e-05	0.0	3.18344183122e-05	0.000119382332109	4.73014661608e-05

	0.0	0.0	0.0	0.0	0.0	2.2286764249e-06	0.0	1.32573355891e-06

	0.000475697713426	0.000175636491361	0.000151668620623	0.000238450787219	0.000354124347593	0.000144698509543	0.00060842801469	0.000235045287719

	0.0	0.0	0.0	0.0	0.0	2.16955357069e-06	0.0	0.0

	1.86381303287e-05	0.0	0.0	2.22782351772e-05	8.68500759946e-06	0.000119656469102	6.09906501896e-06	3.00975156505e-06

	0.0	0.0	0.0	2.81899504475e-06	0.0	1.75688134748e-06	0.0	0.0

	0.0	2.18122379264e-05	0.0	2.79292278917e-06	6.83925672485e-05	1.84016842874e-06	0.0	5.07660353633e-06

	3.02352168308e-05	0.000171075330793	0.000126862951848	2.18962337614e-05	2.28774959116e-05	5.07357738088e-05	2.89930586125e-05	7.66119273328e-05

	3.12843443344e-05	2.02618205346e-05	6.04483083416e-06	0.0	6.75250767746e-05	1.51980640523e-05	5.82188830019e-06	2.45306333182e-05

	1.84381696302e-05	2.77150133425e-07	4.4249005147e-06	0.000129312895271	2.65464643884e-05	4.21115836321e-158	0.000143004552775	0.0

	0.0	0.0	0.0	0.0	8.37178164698e-06	2.14827434518e-06	4.7385075787e-06	2.72505636388e-06

