
	0.0268600884202	8.55747878667e-27	1.6496591233e-32	1.22795596381e-12	0.0173017023336	0.799472595216	0.0232388611294	3.24334775132e-14	0.00909471269868	0.00709704509202	3.22570650396e-86	2.44658311666e-08	2.56828584573e-10	0.826085561392	4.13518385768e-16	2.22463584646e-29	0.243152659009	1.10340204319e-07	0.354380012721	0.334062486377	0.00615010157943	1.44167698388e-107	1.86626705312e-47	9.29433128197e-19

	0.0037662757528	2.07577865552e-09	0.000246825499945	0.00347569403193	3.28572744903e-21	0.0227653053453	1.83819100258e-68	4.45486180061e-05	0.113319182898	0.00130906262311	0.29445005081	0.0203526303756	0.979181413021	0.0081177749373	0.216729698405	0.70369059516	6.44444785724e-68	0.0541384689482	5.57378596892e-100	0.268669980262	0.113747331909	2.68361336437e-21	2.1852429779e-98	0.00337326224794

	2.80068432085e-11	8.45899550897e-10	1.80424061991e-72	2.07904653131e-24	0.00219094821125	5.67501595179e-13	2.70255480516e-66	0.00117592547724	0.0107399542037	2.09848391656e-34	0.705549949188	0.945748407995	4.10939902984e-12	1.30657140055e-07	0.00112807309067	4.45095572331e-15	0.000686571660112	0.0407479862029	1.29220576947e-75	5.19374847863e-06	0.0385188958062	0.0026679168649	0.359959980045	0.992361356032

	0.0217709054004	1.19102772859e-34	0.128648419036	0.00428672024051	0.135855000103	0.0358300443013	0.901509927854	0.973851149482	1.88893590777e-22	0.462362656441	1.45395624676e-114	4.0752000271e-72	5.35953044541e-16	2.69821897801e-08	1.07914136201e-18	1.30878084454e-74	7.35997216483e-20	4.22515845287e-11	1.52605717152e-08	3.98085404594e-11	0.0235372344456	2.21065773291e-147	4.38874154038e-05	1.19144780542e-36

	8.86514418985e-06	0.999999977524	7.19924460262e-05	3.92058164007e-50	1.17866850023e-29	8.96731998259e-28	5.25050802479e-90	1.43379157244e-24	0.0001971102149	7.8702718757e-64	2.5888162046e-102	2.8787939564e-36	3.65031083519e-08	0.042162286265	0.0041812499261	0.135641451054	2.7644118668e-102	2.35250112593e-09	1.76932395719e-108	7.85215981404e-152	3.65291861701e-44	2.31280476144e-125	1.62005760305e-72	1.27125326199e-72

	0.943371590158	3.62970672627e-48	5.2084639363e-20	0.992237585709	0.841816224595	0.127841353018	0.07525121035	0.0245573916258	0.0260185351219	4.08135542005e-22	4.04183772776e-171	9.7798460563e-82	1.15843908892e-29	0.00571673930075	0.0177651998691	7.53025546193e-79	1.5571150604e-121	0.0144748634616	1.48812997194e-51	8.64986940572e-32	1.3646114619e-34	3.84269771617e-161	4.39568683569e-16	4.0142708553e-80

	0.00421905856092	1.95480035749e-08	2.60547419846e-08	2.58807461406e-15	0.00247380513986	1.154650855e-19	6.66365998146e-10	1.02893018844e-10	2.59407027584e-17	0.529231235844	2.25466909051e-12	0.0338989371635	0.0171236125602	0.112587814429	1.13166145503e-30	1.2837069613e-79	0.75616076933	0.0303735962955	0.645619972018	0.397262339572	0.0326896636731	0.997332083135	0.17379814993	0.00344602555697

	3.21653509103e-06	6.03951680899e-12	0.871032736963	1.71957620761e-11	0.000362319617304	0.014090702119	3.81057750938e-35	0.000370984694442	0.840630504863	2.22465797569e-64	2.52726572749e-127	4.44398347545e-16	0.0036949376551	0.00532966603692	0.760195778709	0.160667953787	3.10195015479e-144	0.860264972357	9.98397366826e-84	9.45621176473e-101	0.785356772587	8.25150674646e-96	0.466197982609	0.000819356163368
